t_start,t_end,t_release,label,score,alarm,dominant,domain,csec_corr,csec_unc,decision_ms_after_target,csec_wait_ms,prov_score,prov_alarm,|r_bal|,|r_aux|,|r_cool|,|r_ups|,|r_qp|,|r_pv|,|r_reg|,e_rec,e_fc
40.00,41.27,41.28,0,-1.32746,0,|r_qp|,cross-domain,0.0000,0.0000,3.744,0,-1.32746,0,-6.243,-2.772,-4.378,0,-8.793,2.531,1.181,-0.3755,-0.4138
40.40,41.67,41.68,0,-1.11963,0,|r_qp|,cross-domain,0.0000,0.0000,3.469,0,-1.11963,0,-6.243,-2.772,-4.378,0,-8.793,3.004,1.407,2.679,34.93
40.80,42.07,42.08,0,-1.59063,0,|r_qp|,cross-domain,0.0000,0.0000,3.420,0,-1.59063,0,-6.243,-2.772,-4.378,0,-8.793,2.457,2.287,-0.9263,0.4894
41.20,42.47,42.48,0,-1.64028,0,|r_qp|,cross-domain,0.0000,0.0000,3.364,0,-1.64028,0,-6.243,-2.772,-4.378,0,-8.793,1.818,0.9466,-1.295,-0.5042
41.60,42.87,42.88,0,-1.22899,0,|r_qp|,cross-domain,0.0000,0.0000,3.461,0,-1.22899,0,-6.243,-2.772,-4.378,0,-8.793,0.6621,0.909,2.798,38.46
42.00,43.27,43.28,0,-1.50229,0,|r_qp|,cross-domain,0.0000,0.0000,4.067,0,-1.50229,0,-6.243,-2.772,-4.378,0,-8.793,0.1118,1.12,-0.4937,1.374
42.40,43.67,43.68,0,-1.38633,0,|r_qp|,cross-domain,0.0000,0.0000,3.660,0,-1.38633,0,-6.243,-2.772,-4.378,0,-8.793,0.05275,0.6997,-0.3263,-0.4529
42.80,44.07,44.08,0,-1.27708,0,|r_qp|,cross-domain,0.0000,0.0000,3.538,0,-1.27708,0,-6.243,-2.772,-4.378,0,-8.793,0.8563,0.4729,2.286,34.62
43.20,44.47,44.48,0,-0.98371,0,|r_qp|,cross-domain,0.0000,0.0000,3.650,0,-0.98371,0,-6.243,-2.772,-4.378,0,-8.793,1.984,1.011,0.8152,0.9024
43.60,44.87,44.88,0,-1.23519,0,|r_qp|,cross-domain,0.0000,0.0000,3.467,0,-1.23519,0,-6.243,-2.772,-4.378,0,-8.793,3.608,0.2669,-0.412,-0.8143
44.00,45.27,45.28,0,-0.62038,0,|r_qp|,cross-domain,0.0000,0.0000,3.431,0,-0.62038,0,-6.243,-2.772,-4.378,0,-8.793,4.655,0.2699,3.854,35.53
44.40,45.67,45.68,0,-1.24431,0,|r_qp|,cross-domain,0.0000,0.0000,3.382,0,-1.24431,0,-6.243,-2.772,-4.378,0,-8.793,3.986,0.649,-0.2978,1.003
44.80,46.07,46.08,0,-1.36450,0,|r_qp|,cross-domain,0.0000,0.0000,3.387,0,-1.36450,0,-6.243,-2.772,-4.378,0,-8.793,1.476,0.7312,-0.4285,-0.3613
45.20,46.47,46.48,0,-1.63796,0,|r_qp|,cross-domain,0.0000,0.0000,4.009,0,-1.63796,0,-6.243,-2.772,-4.378,0,-8.793,-0.6395,1.154,1.754,38.61
45.60,46.87,46.88,0,-1.66742,0,|r_qp|,cross-domain,0.0000,0.0000,3.582,0,-1.66742,0,-6.243,-2.772,-4.378,0,-8.793,-1.046,2.413,-0.7482,-0.2775
46.00,47.27,47.28,0,-1.65420,0,|r_qp|,cross-domain,0.0000,0.0000,3.712,0,-1.65420,0,-6.243,-2.772,-4.378,0,-8.793,0.1633,0.9715,-1.143,-0.7962
46.40,47.67,47.68,0,-1.32786,0,|r_qp|,cross-domain,0.0000,0.0000,3.449,0,-1.32786,0,-6.243,-2.772,-4.378,0,-8.793,1.155,0.4411,2.456,40.01
46.80,48.07,48.08,0,-1.27745,0,|r_qp|,cross-domain,0.0000,0.0000,3.445,0,-1.27745,0,-6.243,-2.772,-4.378,0,-8.793,1.387,0.09074,-0.1317,1.476
47.20,48.47,48.48,0,-1.46687,0,|r_qp|,cross-domain,0.0000,0.0000,3.369,0,-1.46687,0,-6.243,-2.772,-4.378,0,-8.793,1.715,-0.231,-0.9529,-0.5652
47.60,48.87,48.88,0,-0.92755,0,|r_qp|,cross-domain,0.0000,0.0000,3.385,0,-0.92755,0,-6.243,-2.772,-4.378,0,-8.793,2.088,-0.125,3.191,35.88
48.00,49.27,49.28,0,-1.33220,0,|r_qp|,cross-domain,0.0000,0.0000,4.155,0,-1.33220,0,-6.243,-2.772,-4.378,0,-8.793,2.065,0.9438,-0.2434,1.443
48.40,49.67,49.68,0,-1.62494,0,|r_qp|,cross-domain,0.0000,0.0000,3.606,0,-1.62494,0,-6.243,-2.772,-4.378,0,-8.793,0.907,0.3784,-1.225,-0.452
48.80,50.07,50.08,0,-1.51100,0,|r_qp|,cross-domain,0.0000,0.0000,3.556,0,-1.51100,0,-6.243,-2.772,-4.378,0,-8.793,-0.1837,0.5526,1.86,36.79
49.20,50.47,50.48,0,-1.58804,0,|r_qp|,cross-domain,0.0000,0.0000,3.593,0,-1.58804,0,-6.243,-2.772,-4.378,0,-8.793,-0.3786,0.6569,-0.805,0.9317
49.60,50.87,50.88,0,-1.61721,0,|r_qp|,cross-domain,0.0000,0.0000,3.425,0,-1.61721,0,-6.243,-2.772,-4.378,0,-8.793,0.4288,0.04108,-1.22,-0.7618
50.00,51.27,51.28,0,-1.39721,0,|r_qp|,cross-domain,0.0000,0.0000,3.485,0,-1.39721,0,-6.243,-2.772,-4.378,0,-8.793,1.362,-0.09817,2.09,39.5
50.40,51.67,51.68,0,-1.39419,0,|r_qp|,cross-domain,0.0000,0.0000,3.520,0,-1.39419,0,-6.243,-2.772,-4.378,0,-8.793,1.59,0.3662,-0.516,0.8136
50.80,52.07,52.08,0,-1.52003,0,|r_qp|,cross-domain,0.0000,0.0000,3.460,0,-1.52003,0,-6.243,-2.772,-4.378,0,-8.793,1.746,0.06729,-1.085,-0.79
51.20,52.47,52.48,0,-1.59067,0,|r_qp|,cross-domain,0.0000,0.0000,4.043,0,-1.59067,0,-6.243,-2.772,-4.378,0,-8.793,1.962,0.1889,1.572,41.05
51.60,52.87,52.88,0,-1.55315,0,|r_qp|,cross-domain,0.0000,0.0000,3.639,0,-1.55315,0,-6.243,-2.772,-4.378,0,-8.793,1.902,0.6079,-1.057,0.04345
52.00,53.27,53.28,0,-1.55292,0,|r_qp|,cross-domain,0.0000,0.0000,3.672,0,-1.55292,0,-6.243,-2.772,-4.378,0,-8.793,1.346,0.1644,-1.083,-0.2691
52.40,53.67,53.68,0,-1.37254,0,|r_qp|,cross-domain,0.0000,0.0000,3.606,0,-1.37254,0,-6.243,-2.772,-4.378,0,-8.793,0.8816,0.1119,2.469,42.5
52.80,54.07,54.08,0,-1.62912,0,|r_qp|,cross-domain,0.0000,0.0000,3.449,0,-1.62912,0,-6.243,-2.772,-4.378,0,-8.793,0.5082,0.5427,-1.105,0.3346
53.20,54.47,54.48,0,-1.71602,0,|r_qp|,cross-domain,0.0000,0.0000,3.408,0,-1.71602,0,-6.243,-2.772,-4.378,0,-8.793,0.01701,0.03593,-1.457,-0.5419
53.60,54.87,54.88,0,-1.36964,0,|r_qp|,cross-domain,0.0000,0.0000,3.421,0,-1.36964,0,-6.243,-2.772,-4.378,0,-8.793,-0.6572,0.1041,2.488,39.82
54.00,55.27,55.28,0,-1.44849,0,|r_qp|,cross-domain,0.0000,0.0000,3.424,0,-1.44849,0,-6.243,-2.772,-4.378,0,-8.793,-0.6389,0.5498,-0.3954,0.4181
54.40,55.67,55.68,0,-1.40985,0,|r_qp|,cross-domain,0.0000,0.0000,3.977,0,-1.40985,0,-6.243,-2.772,-4.378,0,-8.793,0.63,-0.148,-0.6456,-0.8678
54.80,56.07,56.08,0,-1.54016,0,|r_qp|,cross-domain,0.0000,0.0000,3.576,0,-1.54016,0,-6.243,-2.772,-4.378,0,-8.793,1.739,-0.5308,1.538,39.66
55.20,56.47,56.48,0,-1.51480,0,|r_qp|,cross-domain,0.0000,0.0000,3.742,0,-1.51480,0,-6.243,-2.772,-4.378,0,-8.793,1.849,0.05072,-0.976,0.793
