t_start,t_end,t_release,label,score,alarm,dominant,domain,csec_corr,csec_unc,decision_ms_after_target,csec_wait_ms,prov_score,prov_alarm,|r_bal|,|r_aux|,|r_cool|,|r_ups|,|r_qp|,|r_pv|,|r_reg|,e_rec,e_fc
50.00,51.27,51.28,1,25.42051,1,e_rec,single-domain,0.0000,0.0000,3.614,0,25.42051,1,50,12.73,1.669,0,0.7492,20.67,1.709,50,7.736
50.40,51.67,53.59,1,26.17236,1,e_rec,single-domain,0.0000,0.0781,1911.240,1910,25.85986,1,50,12.9,1.205,0,0.6026,32.54,3.815,50,7.064
50.80,52.07,53.59,1,28.31818,1,e_rec,single-domain,0.0000,0.3906,1511.240,1510,26.75568,1,50,13.88,0.9735,0,0.06631,38,1.812,50,-0.1547
51.20,52.47,53.59,1,28.44698,1,e_rec,single-domain,0.0000,0.7031,1111.240,1110,25.63448,1,50,14.01,2.373,0,-0.2609,29.52,1.71,50,50
51.60,52.87,53.59,1,28.88219,1,e_rec,single-domain,0.0000,0.7656,711.240,710,25.81969,1,50,13.12,0.9138,0,-0.2422,18.27,0.7196,50,9.979
52.00,53.27,53.59,1,12.60812,1,|r_bal|,single-domain,0.0000,0.4531,311.240,310,10.79562,1,50,12.45,0.5907,0,0.008041,9.858,0.2329,2.954,0.4652
52.40,53.67,53.68,1,9.27834,1,|r_bal|,single-domain,0.0000,0.1406,3.442,0,8.71584,1,50,7.673,1.969,0,0.2493,6.678,0.2063,0.06512,-0.5569
52.80,54.07,54.08,-1,8.08578,1,|r_bal|,single-domain,0.0000,0.0000,3.635,0,8.08578,1,50,5.362,0.9593,0,0.1396,4.605,0.4557,-0.2214,-0.3389
53.20,54.47,54.48,-1,0.76087,1,|r_bal|,single-domain,0.0000,0.0000,3.530,0,0.76087,1,17.03,1.429,0.7928,0,0.0006744,1.947,-0.02413,-0.06483,-0.05067
53.60,54.87,54.88,0,-2.65268,0,|r_bal|,cross-domain,0.0000,0.0000,3.551,0,-2.65268,0,1.033,0.8309,2.127,0,0.06052,0.2643,0.08984,-0.1561,-0.07902
